,page_id,text,time,reactions,url
117,يوميات قذيفة هاون في دمشق ,"رقابة دمشق بالتعاون مع الجهات المختصة تضبط سيارتي غاز بداخلهما 750 اسطوانة يتعمد صاحبا السيارتين الاتجار بهما بالسوق السوداء بعد التلاعب بوزنهما
تضبط اليوم ضبط عناصر مديرية التجارة الداخلية وحماية المستهلك بدمشق بالتعاون مع القوى الامنية سيارتي توزيع غاز في منطقة دمر البلد بداخل الاولى 350 اسطوانة غاز ممتلئة وبداخل الثانية 350 اسطوانة غاز فارغة يقوم السائقان بتفريغ و بتعبئة كميات الغاز من الممتلئة الى الفارغة ليحصلا على اسطوانات غاز اضافية والاتجار بها بالسوق السوداء بصورة غير مشروعة ..
وذكر مدير التجارة الداخلية وحماية المستهلك بدمشق عدي شبلي انه تم ضبط السائقين/خ.ز/ و/ ط.خ/ واحالتهما الى القضاء المختص واتخاذ الاجراءات القانونية وفق المرسوم التشريعي رقم 8 لعام 2021
كما تم توزيع اسطوانات الغاز في المكان المخصص لها بمنطقة شارع بغداد للمواطنين الذين استلموا الرسائل الالكترونية بعد التاكد من وزن الاسطوانة باشراف عناصر التموين",٢٩ مايو، الساعة ٥:٤٩ م,تفاعل ‏١١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٠ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧٣‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٥٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤٦‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٩‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١٤‏ من الأشخاص مع ‏أدعمه‏,https://m.facebook.com/story.php?story_fbid=319337859756461&id=100050407483221&anchor_composer=false
118,يوميات قذيفة هاون في دمشق ,رئيس مجلس الوزراء المهندس حسين عرنوس يصدر قراراً بتكليف الدكتور ماجد عمران بوظيفة مدير عام مديرية الجمارك العامة,٢٩ مايو، الساعة ٥:٤١ م,تفاعل ‏٩٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١١‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٨‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=319331049757142&id=100050407483221&anchor_composer=false
119,يوميات قذيفة هاون في دمشق ,التربية تستقبل الدفعة الأولى من الطلاب الوافدين من لبنان,٢٩ مايو، الساعة ٤:٤٩ م,,https://m.facebook.com/story.php?story_fbid=319291426427771&id=100050407483221&anchor_composer=false
120,يوميات قذيفة هاون في دمشق ,اكتشاف سلالة جديدة لفيروس كورونا في فيتنام “أشـ.د خطـ.را”,٢٩ مايو، الساعة ٣:٤٢ م,تفاعل ‏٩٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٥٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٠٤‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٧٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢٩‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏١٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٨‏ من الأشخاص مع ‏أدعمه‏,https://m.facebook.com/story.php?story_fbid=319249876431926&id=100050407483221&anchor_composer=false
121,يوميات قذيفة هاون في دمشق ,البكالوريا تبعد منتخب شباب سوريا الكروي عن كأس العرب,٢٩ مايو، الساعة ٢:٤٨ م,,https://m.facebook.com/story.php?story_fbid=319210796435834&id=100050407483221&anchor_composer=false
122,يوميات قذيفة هاون في دمشق ,جمعية الصحة العالمية تنتخب سوريا لعضوية المجلس التنفيذي,٢٩ مايو، الساعة ١:٣٩ م,تفاعل ‏٧٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٧٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٦‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل شخص واحد مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=319165096440404&id=100050407483221&anchor_composer=false
123,يوميات قذيفة هاون في دمشق ,اوقات قطع الانترنت في الجمهورية العربية السورية ابتداءً من صباح يوم الاثنين,٢٩ مايو، الساعة ١:٣٧ م,تفاعل ‏٣٠ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٫٢ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣٨٨‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢٣٩‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٦٦‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١٣٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٩‏ من الأشخاص مع ‏أدعمه‏,https://m.facebook.com/story.php?story_fbid=319163796440534&id=100050407483221&anchor_composer=false
124,يوميات قذيفة هاون في دمشق ,"نشرت الصفحة الرسمية –الأمل بالعمل- لحملة الدكتور بشار الأسد #التوضيح التالي:
تناقلت بعض الصفحات الشخصية أو العامة منشورات تتعلق بادعاء شخص او مجموعة من الاشخاص تصميمهم لشعار حملة الدكتور بشار الاسد، سواء شكلا او مضموناً، ويهم ادارة الحملة ان توضح ما يلي:
إن مضمون الشعار مأخوذ حرفيا من كلام السيد الرئيس في أكثر من مناسبة وليس لأي أحد دور في مضمونه، واما شكل الشعار وتصميمه بالأشكال جميعها فليس لأي شخص يدعي ذلك على وسائل التواصل الاجتماعي او غيرها اي علاقة بتصاميم الحملة لا من قريب ولا من بعيد، وادارة الحملة تنفي نفيا قاطعا أي كلام من أي شخص بهذا الخصوص.. وتؤكد أن التصميم هو نتاج عمل فريق صغير يؤمن بفكرة المجهود الجماعي لا الفردي، لذلك لم ولن يتم ذكر أسماءهم.",٢٩ مايو، الساعة ١٢:٢٥ م,تفاعل ‏٨٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٥٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=319133869776860&id=100050407483221&anchor_composer=false
125,يوميات قذيفة هاون في دمشق ,روسيا ستورد مليون طن من القمح إلى سوريا,٢٩ مايو، الساعة ٩:٥١ ص,تفاعل ‏١٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٦٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٣٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٥‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢٩‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=319047693118811&id=100050407483221&anchor_composer=false
126,يوميات قذيفة هاون في دمشق ,الاتحاد الأوروبي يمدد عقوباته المفروضة على سوريا حتى ٢٠٢٢,٢٨ مايو، الساعة ١١:٠٠ م,تفاعل ‏٥٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٣٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٢٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٧٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤٦‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٣٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٩‏ من الأشخاص مع ‏أدعمه‏,https://m.facebook.com/story.php?story_fbid=318797413143839&id=100050407483221&anchor_composer=false
127,يوميات قذيفة هاون في دمشق ,وزير النفط يزور مديرية تخزين وتصدير الفوسفات في مرفأ طرطوس,٢٨ مايو، الساعة ١٠:٣٠ م,تفاعل ‏٣٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318782233145357&id=100050407483221&anchor_composer=false
128,يوميات قذيفة هاون في دمشق ,"حي على العمل 💪
#إعلان_هام
ولأول مرة بتاريخ المعارض في سورية
نظرا لأهمية المعرض وإقبال وطلب الزوار والشركات المشاركة وجهود حكومية تم تمديد فترة المعرض ليوم السبت ٢٩/٥
#معــاً_نعمل_لنبني_الغد",٢٨ مايو، الساعة ٩:٤١ م,تفاعل ‏٤٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏واااو‏;تفاعل شخص واحد مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318760083147572&id=100050407483221&anchor_composer=false
129,يوميات قذيفة هاون في دمشق ,اتحاد السلة يضم لاعبين جدد للمنتخب أحدهم أمريكي مجنس وآخر من لواء الاسكندرون,٢٨ مايو، الساعة ٩:٣٠ م,تفاعل ‏١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٧٠‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏,https://m.facebook.com/story.php?story_fbid=318754793148101&id=100050407483221&anchor_composer=false
130,يوميات قذيفة هاون في دمشق ,د.نبوغ العوا: الأعراض المرافقة للقاح استرازينيكا طبيعية.. وأنا تلقيت اللقاح الروسي,٢٨ مايو، الساعة ٩:٠٠ م,تفاعل ‏٧٥٤‏ من الأشخاص مع هذا المنشور;تفاعل ‏٧٤٨‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أحببته‏,https://m.facebook.com/story.php?story_fbid=318739163149664&id=100050407483221&anchor_composer=false
131,يوميات قذيفة هاون في دمشق ,وزيرا السياحة السوري والعراقي يناقشان تنشيط السياحة بين البلدين,٢٨ مايو، الساعة ٨:٠١ م,تفاعل ‏٥٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٥٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٨‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318711209819126&id=100050407483221&anchor_composer=false
132,يوميات قذيفة هاون في دمشق ,وفـ.ـاة طفل وشاب وعشرات الإصابات جراء الرصـ.ـاص الطائش عشية الاحتفالات بنتائج الانتخابات الرئاسية,٢٨ مايو، الساعة ٧:٣٠ م,تفاعل ‏٦٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦ آلاف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٤٨‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١١٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٧١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٩‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحببته‏,https://m.facebook.com/story.php?story_fbid=318695296487384&id=100050407483221&anchor_composer=false
133,يوميات قذيفة هاون في دمشق ,الأرصاد: الجو غائم جزئيا و الحرارة إلى انخفاض,٢٨ مايو، الساعة ٧:٠٠ م,تفاعل ‏٧٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٧٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٨‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318677803155800&id=100050407483221&anchor_composer=false
134,يوميات قذيفة هاون في دمشق ,"بمناسبة فوزه بانتخابات رئاسة الجمهورية ..الرئيس #بشار_الأسد يتوجه بكلمة متلفزة إلى الشعب السوري، تتابعونها مساء اليوم على شاشات الإعلام الوطني ومنصات رئاسة الجمهورية على مواقع التواصل الاجتماعي في تمام الساعة الثامنة مساء..
@syrianpresidency",٢٨ مايو، الساعة ٥:٢٠ م,تفاعل ‏٢٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٠ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤٣٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٠٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٠‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٥‏ من الأشخاص مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=318580239832223&id=100050407483221&anchor_composer=false
135,يوميات قذيفة هاون في دمشق ,بثينة شعبان: قد نشهد قريبا نتائج في العلاقات بين دمشق والرياض,٢٨ مايو، الساعة ٤:٢٨ م,تفاعل ‏٣٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٢٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٢١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤٤‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318533819836865&id=100050407483221&anchor_composer=false
136,يوميات قذيفة هاون في دمشق ,"سماعة حكيم مصدرك للمعلومة الطبية
أحلى ٩ شهور قضيناهم بحياتنا كانت بهالمكان اللي عندو قدرات معجزة..ليش معجزة؟
بالحالة الطبيعية وعند غير الحامل بيكون وزن الرحم ٧٠ غ وبيوسع تقريب ال ١٠ مل.
بفترة الحمل بيزداد وزن الرحم ليوصل لل ١١٠٠ غرام وبتزيد سعته تقريباً من ٥٠٠٠ مل ، خمسمئة ضعف متخيلين!!💙
حتى يكبر الرحم لازم يزيد عدد الخلايا العضلية صح؟
لا..اوقات بتزداد بشكل قليل وأوقات ما بتزداد
طيب كيف بيكبر الرحم؟؟
ببساطة بتكبر الخلايا الموجودة وبتتمطط لتستوعب حجمك..والرحم اللي كان صغير بنهاية الحمل بيوصل لحدود الكبد!!💙
بتنتهي إقامة ال٩ شهور الرفاهية وصار وقت المخاض..
بس أوقات بيكونوا غلطانين معك بالحسابات وبيصير مخاض كاذب..كيف منميزه؟
تقلصاته بتكون مانها منتظمة ومانها مؤلمة عكس الحقيقي اللي منتظم ومؤلم بالإضافة أنه الكاذب بيخف عالمسكنات بينما الحقيقي ما بيخف💙
بالنهاية لما مرتك يزداد وزنها لا تروح ع صور بلوغرات الانستا🚫
هاد الوزن هو حجم الدم والرحم والثدي بالإضافة للسائل الأمينوسي والبيبي الصغير.
لا تنسى تخبرها عطول إنها أحلى أنثى بالعالم💙
د. ماري نمنوم 💙
المصدر..كتاب فن التوليد كلية الطب البشري جامعة تشرين د .باسل محمد",٢٨ مايو، الساعة ٣:٢٨ م,تفاعل ‏١٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫٥ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٧٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٧‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=318472489842998&id=100050407483221&anchor_composer=false
137,يوميات قذيفة هاون في دمشق ,"معلومات وأسرار تُكشف للمرة الأولى!
ماذا لو لم تكن الحرب..
فيلم وثائقي من إعداد وإخراج الصحفية زهراء فارس
إنتاج: الميادين ٢٠٢١ | Zhra'a Fares
رابط الفيلم في التعليق الأول",٢٨ مايو، الساعة ٢:٤٥ م,تفاعل ‏١٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫٧ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣٤١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٨٩‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤١‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣١‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٥‏ من الأشخاص مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=318437136513200&id=100050407483221&anchor_composer=false
138,يوميات قذيفة هاون في دمشق ,منتخبنا يحافظ على ترتيبه 79 عالمياً.. واستبعاد أحمد الصالح من معسكر دبي,٢٨ مايو، الساعة ٢:٣٢ م,تفاعل ‏٣٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٦٩‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318427476514166&id=100050407483221&anchor_composer=false
139,يوميات قذيفة هاون في دمشق ,بمشاركة سورية.. مؤتمر إنعاش السياحة ينطلق في الرياض,٢٨ مايو، الساعة ١٢:٠١ م,تفاعل ‏١٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٧٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٩‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318347583188822&id=100050407483221&anchor_composer=false
140,يوميات قذيفة هاون في دمشق ,الفنان السوري ياسر العظمة يحصل على الجنسية الإماراتية,٢٨ مايو، الساعة ١٠:٥٩ ص,تفاعل ‏٢٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٥٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٢٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٦٨‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318304823193098&id=100050407483221&anchor_composer=false
141,يوميات قذيفة هاون في دمشق ,ساحة الأمويين مباشر,٢٧ مايو، الساعة ١١:٤١ م,تفاعل ‏٨٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٠٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩١‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٨‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٧‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318030453220535&id=100050407483221&anchor_composer=false
142,يوميات قذيفة هاون في دمشق ,ساحة الأمويين مباشر,٢٧ مايو، الساعة ١١:٣٦ م,تفاعل ‏١٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٫٦ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤٤٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤١٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٥٠‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٩‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318026533220927&id=100050407483221&anchor_composer=false
143,يوميات قذيفة هاون في دمشق ,رئيس مجلس الشعب يعلن فوز المرشح #بشار_الأسد في الانتخابات الرئاسية السورية بنسبة ٩٥،١ ٪؜ من عدد اصوات المقترعين,٢٧ مايو، الساعة ١١:٣٢ م,تفاعل ‏٦٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٠ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤٫٤ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩٩٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١١٨‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٦٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318024836554430&id=100050407483221&anchor_composer=false
144,يوميات قذيفة هاون في دمشق ,مباشر | إعلان نتائج انتخابات رئيس الجمهورية,٢٧ مايو، الساعة ١١:٢٥ م,تفاعل ‏١٠٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٥ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤٠١‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢٥٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٠١‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=318018949888352&id=100050407483221&anchor_composer=false
145,يوميات قذيفة هاون في دمشق ,ساحة الأمويين منذ قليل,٢٧ مايو، الساعة ١٠:٠٧ م,,https://m.facebook.com/story.php?story_fbid=317981233225457&id=100050407483221&anchor_composer=false
146,يوميات قذيفة هاون في دمشق ,"#عاجــل
نتائج الانتخابات الرئاسية بعد قليل وسيعقد رئيس مجلس الشعب مؤتمراً صحفياً مباشراً لإعلان الفائز بمنصب رئاسة الجمهورية العربية السورية .",٢٧ مايو، الساعة ٨:٥٧ م,تفاعل ‏٥١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٨ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫٨ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٩٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٧١‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=317945386562375&id=100050407483221&anchor_composer=false
147,يوميات قذيفة هاون في دمشق ,غرام الذهب يتراجع 1000 ليرة سورية.. والأونصة بـ 5.8 مليون,٢٧ مايو، الساعة ٥:٤٠ م,تفاعل ‏٨٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨ آلاف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١١‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٧‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=317821609908086&id=100050407483221&anchor_composer=false
148,يوميات قذيفة هاون في دمشق ,"رفع #العلم_السوري في #الرياض خلال مؤتمر السياحة #السعودية
رفع #العلم_السوري في #الرياض خلال مؤتمر السياحة #السعودية",٢٧ مايو، الساعة ٤:٣٣ م,تفاعل ‏٤٠ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٫٥ ألف‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٣٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٣١‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٠٥‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://m.facebook.com/story.php?story_fbid=317783189911928&id=100050407483221&anchor_composer=false
149,يوميات قذيفة هاون في دمشق ,د.نبوغ العوا: الأعراض المرافقة للقاح استرازينيكا طبيعية.,٢٧ مايو، الساعة ٤:٢٧ م,تفاعل ‏٢٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏,https://m.facebook.com/story.php?story_fbid=317780126578901&id=100050407483221&anchor_composer=false
